frame,time,source,initializer_heading_rad,tx,ty,tz,qw,qx,qy,qz,generic_solve_attempt_id
171,7.083333,generic_sequence_executor,1.5100472975818349,-0.121034929,0.788119464,4.692946481,0.852145520,0.499725211,-0.138664957,0.069962533,generic-solve-712364a40185
172,7.125,generic_sequence_executor,1.5100472975818349,-0.136171569,0.817251583,4.706776442,0.717083800,0.647398130,-0.204100329,0.158144051,generic-solve-712364a40185
173,7.166667,generic_sequence_executor,1.5100472975818349,-0.175472558,0.821465824,4.776695352,0.644890123,0.676763812,-0.263269596,0.238320356,generic-solve-712364a40185
174,7.208333,generic_sequence_executor,1.5100472975818349,-0.186315505,0.821016973,4.801440948,0.620313993,0.666220629,-0.303739349,0.281252614,generic-solve-712364a40185
175,7.25,generic_sequence_executor,1.5100472975818349,-0.187566841,0.821164368,4.799019538,0.613565927,0.658482785,-0.319484126,0.296423967,generic-solve-712364a40185
176,7.291667,generic_sequence_executor,1.5100472975818349,-0.190779066,0.821833530,4.789940281,0.614539515,0.658484273,-0.318400027,0.295569060,generic-solve-712364a40185
177,7.333333,generic_sequence_executor,1.5100472975818349,-0.193675631,0.822028820,4.786940433,0.619123818,0.663607959,-0.307387216,0.286047680,generic-solve-712364a40185
178,7.375,generic_sequence_executor,1.5100472975818349,-0.196056507,0.821973685,4.787319149,0.626068314,0.670435639,-0.291436468,0.271328777,generic-solve-712364a40185
179,7.416667,generic_sequence_executor,1.5100472975818349,-0.198175345,0.821926046,4.788036877,0.633375055,0.678134870,-0.272816001,0.254048358,generic-solve-712364a40185
180,7.458333,generic_sequence_executor,1.5100472975818349,-0.201698081,0.822010435,4.786620775,0.640876798,0.686000300,-0.252125969,0.234761609,generic-solve-712364a40185
181,7.5,generic_sequence_executor,1.5100472975818349,-0.200173234,0.822458829,4.781482360,0.647686816,0.693913135,-0.230309160,0.214345608,generic-solve-712364a40185
182,7.541667,generic_sequence_executor,1.5100472975818349,-0.202340152,0.822690693,4.777099115,0.655212419,0.699277269,-0.209268179,0.194717274,generic-solve-712364a40185
183,7.583333,generic_sequence_executor,1.5100472975818349,-0.201457108,0.823160859,4.771739971,0.659421817,0.704413459,-0.192521787,0.178605451,generic-solve-712364a40185
184,7.625,generic_sequence_executor,1.5100472975818349,-0.202654787,0.823265869,4.770714093,0.662022076,0.708496315,-0.178907565,0.166588792,generic-solve-712364a40185
185,7.666667,generic_sequence_executor,1.5100472975818349,-0.204282234,0.823022792,4.773260444,0.664806125,0.710818853,-0.168078746,0.156585151,generic-solve-712364a40185
186,7.708333,generic_sequence_executor,1.5100472975818349,-0.204171831,0.823028147,4.773358398,0.666281930,0.712742156,-0.160274636,0.149596289,generic-solve-712364a40185
187,7.75,generic_sequence_executor,1.5100472975818349,-0.202778733,0.823050465,4.773242005,0.666883623,0.713519504,-0.157091912,0.146554705,generic-solve-712364a40185
188,7.791667,generic_sequence_executor,1.5100472975818349,-0.202623996,0.823069478,4.772970045,0.666877622,0.713446097,-0.157309718,0.146705680,generic-solve-712364a40185
189,7.833333,generic_sequence_executor,1.5100472975818349,-0.202067467,0.823122983,4.772106806,0.667045537,0.712967839,-0.158320091,0.147179690,generic-solve-712364a40185
190,7.875,generic_sequence_executor,1.5100472975818349,-0.202339572,0.823095475,4.770158217,0.668593582,0.712841832,-0.155585896,0.143639042,generic-solve-712364a40185
191,7.916667,generic_sequence_executor,1.5100472975818349,-0.203344885,0.823125958,4.768541684,0.671221181,0.714753471,-0.145156927,0.132359619,generic-solve-712364a40185
192,7.958333,generic_sequence_executor,1.371192373666263,-0.208700047,0.822585962,4.781342657,0.673164099,0.720093607,-0.124816639,0.112854328,generic-solve-712364a40185
193,8.0,generic_sequence_executor,-1.3711923736662632,-0.245123480,0.817686884,4.830036918,0.675182852,0.725591699,-0.094552236,0.093298861,generic-solve-712364a40185
194,8.041667,generic_sequence_executor,-1.4753335666029415,-0.247684518,0.816945650,4.843070095,0.675893781,0.728076395,-0.081049538,0.080643236,generic-solve-712364a40185
195,8.083333,generic_sequence_executor,-1.4753335666029415,-0.243722320,0.817495340,4.842013458,0.677845317,0.727490432,-0.077749817,0.072376544,generic-solve-712364a40185
196,8.125,generic_sequence_executor,-1.4753335666029415,-0.243118750,0.817561641,4.839552390,0.678673872,0.726995279,-0.076647170,0.070744977,generic-solve-712364a40185
197,8.166667,generic_sequence_executor,-1.4753335666029415,-0.243421303,0.817621936,4.838837230,0.678251939,0.727210885,-0.077231552,0.071929986,generic-solve-712364a40185
198,8.208333,generic_sequence_executor,-1.4753335666029415,-0.247865521,0.817586281,4.836152287,0.676054937,0.728887562,-0.076766284,0.076023556,generic-solve-712364a40185
199,8.25,generic_sequence_executor,-1.4753335666029415,-0.248712403,0.817111128,4.840153540,0.675949840,0.728715736,-0.077637374,0.077702173,generic-solve-712364a40185
200,8.291667,generic_sequence_executor,-1.4753335666029415,-0.248565739,0.817090247,4.841269433,0.676519281,0.728450776,-0.076579667,0.076267195,generic-solve-712364a40185
201,8.333333,generic_sequence_executor,-1.4753335666029415,-0.244977115,0.817504761,4.839346089,0.679386912,0.727574711,-0.069940526,0.064628064,generic-solve-712364a40185
202,8.375,generic_sequence_executor,-1.4753335666029415,-0.244286798,0.817561176,4.834068849,0.682019348,0.728696858,-0.048004306,0.039320288,generic-solve-712364a40185
203,8.416667,generic_sequence_executor,-1.4753335666029415,-0.239321766,0.816531427,4.834370346,0.682151584,0.731145322,-0.008507571,-0.004832779,generic-solve-712364a40185
204,8.458333,generic_sequence_executor,-1.4753335666029415,-0.248483063,0.817026093,4.843469049,0.679742714,0.732360353,0.027285824,-0.029217109,generic-solve-712364a40185
205,8.5,generic_sequence_executor,-1.4753335666029415,-0.249931165,0.816712606,4.849459381,0.678565601,0.732221800,0.041004698,-0.041455702,generic-solve-712364a40185
206,8.541667,generic_sequence_executor,-1.4753335666029415,-0.250004265,0.816623548,4.850969237,0.678298432,0.732070007,0.044532074,-0.044739652,generic-solve-712364a40185
207,8.583333,generic_sequence_executor,-1.4753335666029415,-0.249723119,0.816634760,4.851074186,0.678355329,0.732040309,0.044413522,-0.044480026,generic-solve-712364a40185
208,8.625,generic_sequence_executor,-1.4753335666029415,-0.249263035,0.816643773,4.851273797,0.678473575,0.732040062,0.043592140,-0.043481966,generic-solve-712364a40185
209,8.666667,generic_sequence_executor,-1.4753335666029415,-0.249123432,0.816641948,4.851359146,0.678566971,0.732056243,0.042722281,-0.042606692,generic-solve-712364a40185
210,8.708333,generic_sequence_executor,-1.4753335666029415,-0.249741415,0.816759287,4.850467456,0.678599664,0.732058137,0.042628135,-0.042145252,generic-solve-712364a40185
211,8.75,generic_sequence_executor,-1.4753335666029415,-0.250500175,0.817051863,4.847262053,0.678144675,0.732294131,0.044397405,-0.043519830,generic-solve-712364a40185
212,8.791667,generic_sequence_executor,-1.4753335666029415,-0.250426048,0.817061288,4.846470441,0.677990753,0.732276850,0.045620096,-0.044921707,generic-solve-712364a40185
213,8.833333,generic_sequence_executor,-1.4753335666029415,-0.250560560,0.817062175,4.846303571,0.677885423,0.732235978,0.046710454,-0.046043026,generic-solve-712364a40185
214,8.875,generic_sequence_executor,-1.4753335666029415,-0.250855268,0.816968383,4.845950080,0.677661476,0.732344287,0.047086676,-0.047218782,generic-solve-712364a40185
215,8.916667,generic_sequence_executor,-1.4753335666029415,-0.250715552,0.816913811,4.846188745,0.677691878,0.732434343,0.046017942,-0.046432752,generic-solve-712364a40185
216,8.958333,generic_sequence_executor,-1.4753335666029415,-0.251314990,0.816946078,4.846337718,0.677903842,0.732555469,0.043488603,-0.043790487,generic-solve-712364a40185
217,9.0,generic_sequence_executor,-1.4753335666029415,-0.250468675,0.816858584,4.845673986,0.677936021,0.732826691,0.040342281,-0.041716818,generic-solve-712364a40185
218,9.041667,generic_sequence_executor,-1.4753335666029415,-0.249800037,0.816677896,4.843913737,0.677621856,0.733307506,0.037348506,-0.041155935,generic-solve-712364a40185
219,9.083333,generic_sequence_executor,-1.4753335666029415,-0.248550567,0.816482068,4.844791208,0.677398928,0.733619799,0.035748350,-0.040678477,generic-solve-712364a40185
220,9.125,generic_sequence_executor,-1.4753335666029415,-0.248858930,0.816349004,4.849503532,0.677305940,0.733725419,0.036730692,-0.039427521,generic-solve-712364a40185
221,9.166667,generic_sequence_executor,-1.4753335666029415,-0.247361720,0.816175014,4.851457665,0.677223025,0.733942883,0.035155072,-0.038222234,generic-solve-712364a40185
222,9.208333,generic_sequence_executor,-1.4753335666029415,-0.245114974,0.815912609,4.853532701,0.676967504,0.734422522,0.032060462,-0.036203363,generic-solve-712364a40185
223,9.25,generic_sequence_executor,-1.5100472975818342,-0.243766836,0.815242881,4.860231711,0.675993003,0.735306104,0.031876243,-0.036637384,generic-solve-712364a40185
224,9.291667,generic_sequence_executor,-1.5100472975818342,-0.243926444,0.814949056,4.866486652,0.675015857,0.734750281,0.046018437,-0.048763929,generic-solve-712364a40185
225,9.333333,generic_sequence_executor,-1.4753335666029415,-0.274464551,0.814662529,4.872748581,0.674002425,0.729701704,0.087292222,-0.075074782,generic-solve-712364a40185
226,9.375,generic_sequence_executor,-1.4753335666029415,-0.275677692,0.813282672,4.891814675,0.668215050,0.720914267,0.137465806,-0.121960723,generic-solve-712364a40185
227,9.416667,generic_sequence_executor,-1.4753335666029415,-0.272765238,0.812679095,4.908482910,0.654502768,0.708637472,0.193009316,-0.179461594,generic-solve-712364a40185
228,9.458333,generic_sequence_executor,-1.4753335666029415,-0.273548327,0.809760183,4.941006085,0.637903319,0.689567777,0.248550958,-0.236216125,generic-solve-712364a40185
229,9.5,generic_sequence_executor,-1.4753335666029415,-0.285647180,0.808736739,4.961198158,0.620435221,0.667855257,0.300634545,-0.280443154,generic-solve-712364a40185
230,9.541667,generic_sequence_executor,-1.4753335666029415,-0.279089944,0.808573427,4.961513359,0.607536489,0.658503908,0.323215133,-0.304637483,generic-solve-712364a40185
231,9.583333,generic_sequence_executor,-1.4753335666029415,-0.276425695,0.808574354,4.958598331,0.607433480,0.657587045,0.324026806,-0.305958288,generic-solve-712364a40185
232,9.625,generic_sequence_executor,-1.4753335666029415,-0.274395914,0.809997467,4.944907351,0.615363051,0.665474749,0.309116634,-0.287955867,generic-solve-712364a40185
233,9.666667,generic_sequence_executor,-1.4753335666029415,-0.266982360,0.809750043,4.946817904,0.630250988,0.678590644,0.275712029,-0.257451563,generic-solve-712364a40185
234,9.708333,generic_sequence_executor,-1.4753335666029415,-0.257178533,0.809067329,4.952087543,0.643937679,0.690657867,0.239797531,-0.225462017,generic-solve-712364a40185
235,9.75,generic_sequence_executor,-1.405906104645156,-0.253333937,0.808850098,4.954305771,0.652217030,0.698400179,0.215463433,-0.201061297,generic-solve-712364a40185
236,9.791667,generic_sequence_executor,-0.01735686548944626,-0.235849866,0.810241446,4.937514852,0.651439487,0.706700819,0.200250670,-0.190000573,generic-solve-712364a40185
237,9.833333,generic_sequence_executor,-1.405906104645156,-0.251201643,0.808592579,4.954129305,0.658236986,0.702180877,0.200251328,-0.183208875,generic-solve-712364a40185
238,9.875,generic_sequence_executor,-0.01735686548944626,-0.229523355,0.808916068,4.951857854,0.653726795,0.704705161,0.200000529,-0.189820184,generic-solve-712364a40185
239,9.916667,generic_sequence_executor,-1.405906104645156,-0.246024492,0.807391134,4.972163654,0.655855784,0.698548563,0.210776123,-0.193536875,generic-solve-712364a40185
240,9.958333,generic_sequence_executor,-1.4753335666029415,-0.244431964,0.806053460,4.989939700,0.654002734,0.696128436,0.217947147,-0.200461133,generic-solve-712364a40185
