frame,time,source,initializer_heading_rad,tx,ty,tz,qw,qx,qy,qz,generic_solve_attempt_id
164,6.791667,generic_sequence_executor,0.052070596468339225,-0.144404727,0.812719119,4.898845800,0.681201056,0.729605153,-0.044461807,0.040799386,generic-solve-83deec68b4bb
165,6.833333,generic_sequence_executor,0.052070596468339225,-0.176240162,0.810225919,4.933072451,0.679708740,0.731616292,-0.038412505,0.035469844,generic-solve-83deec68b4bb
166,6.875,generic_sequence_executor,0.017356865489446704,-0.191476767,0.809148318,4.948171046,0.679004250,0.732540431,-0.035467554,0.032860299,generic-solve-83deec68b4bb
167,6.916667,generic_sequence_executor,0.017356865489446704,-0.198005494,0.809137072,4.947432297,0.679090142,0.732494934,-0.035081758,0.032511867,generic-solve-83deec68b4bb
168,6.958333,generic_sequence_executor,0.017356865489446704,-0.202130174,0.810037587,4.933409248,0.679747968,0.731737551,-0.036726836,0.033970518,generic-solve-83deec68b4bb
169,7.0,generic_sequence_executor,0.017356865489446704,-0.205540550,0.811745321,4.907702946,0.680744080,0.730508105,-0.039919077,0.036767830,generic-solve-83deec68b4bb
170,7.041667,generic_sequence_executor,0.052070596468339225,-0.208647891,0.813963094,4.874783376,0.681861251,0.729025443,-0.044191742,0.040425582,generic-solve-83deec68b4bb
171,7.083333,generic_sequence_executor,0.052070596468339225,-0.211779097,0.816191530,4.841727510,0.682896131,0.727507789,-0.049080119,0.044457082,generic-solve-83deec68b4bb
172,7.125,generic_sequence_executor,0.08678432744723175,-0.215141396,0.818046237,4.814302653,0.683638405,0.726202455,-0.054100645,0.048390545,generic-solve-83deec68b4bb
173,7.166667,generic_sequence_executor,0.1909255203839102,-0.218737380,0.819334463,4.795809074,0.683869755,0.725388071,-0.058711640,0.051838675,generic-solve-83deec68b4bb
174,7.208333,generic_sequence_executor,0.2603529823416957,-0.222517095,0.820054784,4.786796424,0.683416020,0.725312113,-0.062358105,0.054555929,generic-solve-83deec68b4bb
175,7.25,generic_sequence_executor,0.29506671332058865,-0.226546701,0.820468836,4.784270484,0.682239296,0.726075404,-0.064633515,0.056449615,generic-solve-83deec68b4bb
176,7.291667,generic_sequence_executor,0.29506671332058865,-0.230468365,0.820747080,4.785795517,0.680529173,0.727517340,-0.065431079,0.057596341,generic-solve-83deec68b4bb
177,7.333333,generic_sequence_executor,0.29506671332058865,-0.233238775,0.820731704,4.791678668,0.678753826,0.729155427,-0.065094275,0.058209462,generic-solve-83deec68b4bb
178,7.375,generic_sequence_executor,0.29506671332058865,-0.234384765,0.820439156,4.799408866,0.677488987,0.730369135,-0.064398778,0.058501256,generic-solve-83deec68b4bb
179,7.416667,generic_sequence_executor,0.29506671332058865,-0.234611097,0.820198722,4.804084311,0.676951359,0.730895062,-0.063988093,0.058607088,generic-solve-83deec68b4bb
180,7.458333,generic_sequence_executor,0.2603529823416957,-0.234652414,0.820138250,4.805156263,0.676853666,0.730991785,-0.063899236,0.058626037,generic-solve-83deec68b4bb
181,7.5,generic_sequence_executor,0.2603529823416957,-0.234662082,0.820142452,4.805141262,0.676857521,0.730988108,-0.063900857,0.058625617,generic-solve-83deec68b4bb
182,7.541667,generic_sequence_executor,0.22563925136280272,-0.234614987,0.820146727,4.805131234,0.676858953,0.730986749,-0.063901087,0.058625771,generic-solve-83deec68b4bb
183,7.583333,generic_sequence_executor,0.1909255203839102,-0.234517466,0.820149673,4.805128591,0.676858970,0.730986739,-0.063900506,0.058626337,generic-solve-83deec68b4bb
184,7.625,generic_sequence_executor,0.15621178940501768,-0.234421793,0.820149423,4.805135868,0.676859026,0.730986701,-0.063899780,0.058626950,generic-solve-83deec68b4bb
185,7.666667,generic_sequence_executor,0.15621178940501768,-0.234371236,0.820146565,4.805149371,0.676859224,0.730986534,-0.063899191,0.058627387,generic-solve-83deec68b4bb
186,7.708333,generic_sequence_executor,0.15621178940501768,-0.234336171,0.820144164,4.805160186,0.676859384,0.730986400,-0.063898747,0.058627697,generic-solve-83deec68b4bb
187,7.75,generic_sequence_executor,0.12149805842612471,-0.234286888,0.820143259,4.805166067,0.676859433,0.730986365,-0.063898363,0.058627987,generic-solve-83deec68b4bb
188,7.791667,generic_sequence_executor,0.12149805842612471,-0.234229587,0.820142974,4.805168834,0.676859430,0.730986369,-0.063898152,0.058628205,generic-solve-83deec68b4bb
189,7.833333,generic_sequence_executor,0.12149805842612471,-0.234178151,0.820142823,4.805169693,0.676859413,0.730986377,-0.063898138,0.058628316,generic-solve-83deec68b4bb
190,7.875,generic_sequence_executor,0.12149805842612471,-0.234147393,0.820142699,4.805169883,0.676859397,0.730986385,-0.063898182,0.058628352,generic-solve-83deec68b4bb
191,7.916667,generic_sequence_executor,0.12149805842612471,-0.234138339,0.820142592,4.805170003,0.676859390,0.730986389,-0.063898210,0.058628350,generic-solve-83deec68b4bb
192,7.958333,generic_sequence_executor,0.12149805842612471,-0.234137420,0.820142538,4.805170057,0.676859390,0.730986389,-0.063898224,0.058628337,generic-solve-83deec68b4bb
193,8.0,generic_sequence_executor,0.12149805842612471,-0.234137447,0.820142538,4.805170063,0.676859395,0.730986385,-0.063898228,0.058628329,generic-solve-83deec68b4bb
194,8.041667,generic_sequence_executor,0.12149805842612471,-0.234137838,0.820142559,4.805170051,0.676859402,0.730986379,-0.063898229,0.058628320,generic-solve-83deec68b4bb
195,8.083333,generic_sequence_executor,0.12149805842612471,-0.234138102,0.820142576,4.805170038,0.676859407,0.730986375,-0.063898230,0.058628312,generic-solve-83deec68b4bb
196,8.125,generic_sequence_executor,0.12149805842612471,-0.234145364,0.820143133,4.805168125,0.676859375,0.730986405,-0.063898257,0.058628273,generic-solve-83deec68b4bb
197,8.166667,generic_sequence_executor,0.12149805842612471,-0.234173973,0.820143581,4.805162334,0.676859318,0.730986462,-0.063898450,0.058628021,generic-solve-83deec68b4bb
198,8.208333,generic_sequence_executor,0.12149805842612471,-0.234216684,0.820139861,4.805158124,0.676859409,0.730986385,-0.063898978,0.058627351,generic-solve-83deec68b4bb
199,8.25,generic_sequence_executor,0.12149805842612471,-0.234245030,0.820131533,4.805161252,0.676859708,0.730986117,-0.063899653,0.058626503,generic-solve-83deec68b4bb
200,8.291667,generic_sequence_executor,0.12149805842612471,-0.234252186,0.820125087,4.805166490,0.676859968,0.730985882,-0.063900065,0.058625985,generic-solve-83deec68b4bb
201,8.333333,generic_sequence_executor,0.12149805842612471,-0.234252611,0.820124110,4.805169345,0.676859995,0.730985858,-0.063900057,0.058625982,generic-solve-83deec68b4bb
202,8.375,generic_sequence_executor,0.12149805842612471,-0.234253430,0.820127062,4.805173602,0.676859796,0.730986040,-0.063899649,0.058626453,generic-solve-83deec68b4bb
203,8.416667,generic_sequence_executor,0.12149805842612471,-0.234254588,0.820131479,4.805179928,0.676859496,0.730986314,-0.063899032,0.058627171,generic-solve-83deec68b4bb
204,8.458333,generic_sequence_executor,0.12149805842612471,-0.234255991,0.820134526,4.805184004,0.676859288,0.730986504,-0.063898589,0.058627687,generic-solve-83deec68b4bb
205,8.5,generic_sequence_executor,0.08678432744723175,-0.234257438,0.820135461,4.805184797,0.676859227,0.730986559,-0.063898432,0.058627868,generic-solve-83deec68b4bb
206,8.541667,generic_sequence_executor,0.08678432744723175,-0.234258518,0.820135634,4.805184570,0.676859224,0.730986562,-0.063898392,0.058627911,generic-solve-83deec68b4bb
207,8.583333,generic_sequence_executor,0.08678432744723175,-0.234258737,0.820135679,4.805184517,0.676859226,0.730986561,-0.063898382,0.058627919,generic-solve-83deec68b4bb
208,8.625,generic_sequence_executor,0.08678432744723175,-0.234265317,0.820135584,4.805184632,0.676859232,0.730986557,-0.063898399,0.058627880,generic-solve-83deec68b4bb
209,8.666667,generic_sequence_executor,0.08678432744723175,-0.234300477,0.820135999,4.805182216,0.676859203,0.730986587,-0.063898517,0.058627715,generic-solve-83deec68b4bb
210,8.708333,generic_sequence_executor,0.08678432744723175,-0.234371919,0.820138139,4.805172103,0.676859054,0.730986721,-0.063898914,0.058627324,generic-solve-83deec68b4bb
211,8.75,generic_sequence_executor,0.08678432744723175,-0.234444036,0.820141379,4.805156809,0.676858812,0.730986933,-0.063899537,0.058626803,generic-solve-83deec68b4bb
212,8.791667,generic_sequence_executor,0.08678432744723175,-0.234489509,0.820143344,4.805145635,0.676858629,0.730987088,-0.063900152,0.058626312,generic-solve-83deec68b4bb
213,8.833333,generic_sequence_executor,0.08678432744723175,-0.234532570,0.820143474,4.805139504,0.676858554,0.730987143,-0.063900845,0.058625730,generic-solve-83deec68b4bb
214,8.875,generic_sequence_executor,0.08678432744723175,-0.234597319,0.820142905,4.805134020,0.676858523,0.730987158,-0.063901717,0.058624947,generic-solve-83deec68b4bb
215,8.916667,generic_sequence_executor,0.08678432744723175,-0.234678579,0.820142095,4.805129630,0.676858507,0.730987169,-0.063902526,0.058624116,generic-solve-83deec68b4bb
216,8.958333,generic_sequence_executor,0.08678432744723175,-0.234770348,0.820141085,4.805126189,0.676858501,0.730987178,-0.063903280,0.058623255,generic-solve-83deec68b4bb
217,9.0,generic_sequence_executor,0.08678432744723175,-0.234873369,0.820140090,4.805120277,0.676858501,0.730987173,-0.063904371,0.058622134,generic-solve-83deec68b4bb
218,9.041667,generic_sequence_executor,0.08678432744723175,-0.234988248,0.820138294,4.805113671,0.676858496,0.730987170,-0.063905781,0.058620692,generic-solve-83deec68b4bb
219,9.083333,generic_sequence_executor,0.08678432744723175,-0.235065180,0.820136320,4.805113526,0.676858414,0.730987237,-0.063906505,0.058620009,generic-solve-83deec68b4bb
220,9.125,generic_sequence_executor,0.08678432744723175,-0.234981217,0.820135928,4.805124850,0.676857299,0.730987220,-0.063911472,0.058627668,generic-solve-83deec68b4bb
221,9.166667,generic_sequence_executor,0.08678432744723175,-0.234785539,0.820137162,4.805138477,0.676855548,0.730987255,-0.063918381,0.058639925,generic-solve-83deec68b4bb
222,9.208333,generic_sequence_executor,0.052070596468339225,-0.234902103,0.820215896,4.804313054,0.676924478,0.731095367,-0.062821711,0.057673640,generic-solve-83deec68b4bb
223,9.25,generic_sequence_executor,0.017356865489446704,-0.235553264,0.820451123,4.801498399,0.677289196,0.731661570,-0.056722392,0.052280614,generic-solve-83deec68b4bb
224,9.291667,generic_sequence_executor,-0.01735686548944626,-0.236187138,0.820552821,4.799766503,0.678082820,0.732819659,-0.041180769,0.038512089,generic-solve-83deec68b4bb
225,9.333333,generic_sequence_executor,-0.12149805842612427,-0.236675268,0.819968974,4.806411473,0.678979898,0.733804613,-0.016019055,0.016139331,generic-solve-83deec68b4bb
226,9.375,generic_sequence_executor,-0.22563925136280272,-0.238712916,0.818464560,4.825600410,0.679455432,0.733478685,0.014831655,-0.011373485,generic-solve-83deec68b4bb
227,9.416667,generic_sequence_executor,-0.32978044429948117,-0.243857203,0.816254911,4.855089678,0.679141779,0.731399324,0.047009967,-0.040143943,generic-solve-83deec68b4bb
228,9.458333,generic_sequence_executor,-0.4339216372361592,-0.250200940,0.813839875,4.887637471,0.677780170,0.728074282,0.077236703,-0.067500905,generic-solve-83deec68b4bb
229,9.5,generic_sequence_executor,-0.5033490991939447,-0.253910531,0.811843779,4.913919935,0.675328991,0.724448734,0.103327035,-0.091805829,generic-solve-83deec68b4bb
230,9.541667,generic_sequence_executor,-0.5727765611517301,-0.254266476,0.810730289,4.928237178,0.672198992,0.721223965,0.124269330,-0.111989467,generic-solve-83deec68b4bb
231,9.583333,generic_sequence_executor,-0.5727765611517301,-0.253515226,0.810507821,4.931415461,0.669036785,0.718696357,0.139993995,-0.127542180,generic-solve-83deec68b4bb
232,9.625,generic_sequence_executor,-0.46863536821505214,-0.251949312,0.810804300,4.927866393,0.666268525,0.716957875,0.150991695,-0.138777401,generic-solve-83deec68b4bb
233,9.666667,generic_sequence_executor,-0.3992079062572662,-0.248017651,0.811144895,4.923439075,0.664053417,0.715905928,0.158170656,-0.146607658,generic-solve-83deec68b4bb
234,9.708333,generic_sequence_executor,-0.3992079062572662,-0.242530483,0.811119273,4.923773628,0.662473073,0.715231923,0.162800797,-0.151883587,generic-solve-83deec68b4bb
235,9.75,generic_sequence_executor,-0.3644941752783737,-0.237763579,0.810815213,4.927770124,0.661511686,0.714658503,0.166049409,-0.155219544,generic-solve-83deec68b4bb
236,9.791667,generic_sequence_executor,-0.4339216372361592,-0.234051555,0.810763439,4.928482487,0.661005438,0.714122176,0.168470946,-0.157222356,generic-solve-83deec68b4bb
237,9.833333,generic_sequence_executor,-0.46863536821505214,-0.230347398,0.810991588,4.925404471,0.660799550,0.713656378,0.170169884,-0.158368995,generic-solve-83deec68b4bb
238,9.875,generic_sequence_executor,-0.5033490991939447,-0.226956776,0.810814719,4.927632306,0.660878792,0.713231295,0.171165178,-0.158879902,generic-solve-83deec68b4bb
239,9.916667,generic_sequence_executor,-0.5033490991939447,-0.225610048,0.809877593,4.940226136,0.661223373,0.712811880,0.171564858,-0.158897370,generic-solve-83deec68b4bb
240,9.958333,generic_sequence_executor,-0.4339216372361592,-0.227257673,0.808135075,4.963776803,0.661880345,0.712285029,0.171630276,-0.158453450,generic-solve-83deec68b4bb
