frame,motion_regime,sequence_se3_optimizer_enabled,visual_residual_enabled,contact_anchor_residual_enabled,depth_residual_enabled,geometry_residual_enabled,velocity_residual_enabled,acceleration_residual_enabled,static_freeze_residual_enabled,boundary_freeze_interpolation_enabled,static_tail_freeze_enabled,trust_weight,smooth_weight,accel_weight,feedback_reoptimized,feedback_reweight_reason,visual_prior_reason,overlay_prior_reason,pose_lock_reason,vlm_pose_refine_disabled,vlm_gate_optimizer_mode,decision_source
153,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
154,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.076690,2.466750,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
155,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.172390,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
156,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.569480,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
157,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.172390,3.399687,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
158,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.775300,3.399687,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
159,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.172390,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
160,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.569480,1.597062,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
161,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.473780,1.533812,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
162,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,1.470562,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
163,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
164,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.076690,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
165,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.076690,2.182125,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
166,sustained_grasp_high_speed,1,1,1,1,1,1,1,1,1,1,0.545825,1.052700,1.249187,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
167,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.052700,0.948750,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
168,high_speed,1,1,1,1,1,1,1,1,1,1,0.495050,0.957000,1.233375,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
169,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.052700,1.233375,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
170,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.473780,1.533812,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
171,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,1.470562,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
172,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,1.533812,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
173,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.473780,1.533812,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
174,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.473780,1.597062,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
175,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.473780,1.597062,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
176,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.569480,2.055625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
177,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.558518,1.789590,1.691937,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
178,high_speed,1,1,1,1,1,1,1,1,1,1,0.495050,1.272810,2.561625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
179,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,1.655610,1.802625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
180,high_speed,1,1,1,1,1,1,1,1,1,1,0.495050,1.655610,1.802625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
181,high_speed,1,1,1,1,1,1,1,1,1,1,0.495050,0.535920,0.869687,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
182,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,0.957000,1.170125,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
183,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
184,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.076690,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
185,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.076690,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
186,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,1.533812,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
187,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.473780,2.466750,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
188,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.172390,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
189,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.172390,3.399687,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
190,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.172390,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
191,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.172390,2.466750,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
192,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.473780,1.533812,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
193,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
194,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.076690,3.336437,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
195,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.775300,3.336437,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
196,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.076690,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
197,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,1.470562,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
198,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
199,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.076690,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
200,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.076690,2.103063,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
201,high_speed,1,1,1,1,1,1,1,1,1,1,0.495050,0.957000,0.869687,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
202,high_speed,1,1,1,1,1,1,1,1,1,1,0.495050,0.535920,1.802625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
203,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,1.655610,1.802625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
204,high_speed,1,1,1,1,1,1,1,1,1,1,0.495050,1.655610,1.802625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
205,high_speed,1,1,1,1,1,1,1,1,1,1,0.495050,0.535920,0.648313,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
206,sustained_grasp_high_speed,1,1,1,1,1,1,1,1,1,1,0.545825,0.631620,0.948750,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
207,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.052700,1.249187,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
208,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
209,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.076690,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
210,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.076690,2.901594,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
211,low_speed,1,1,1,1,1,1,1,1,1,1,0.444276,1.789590,2.031906,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
212,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.885290,2.095156,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
213,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.569480,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
214,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.172390,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
215,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.172390,2.466750,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
216,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.473780,1.533812,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
217,free_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.378080,2.403500,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
218,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.076690,2.862062,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
219,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.558518,2.392500,2.925312,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
220,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.789590,2.055625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
221,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.569480,1.660312,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
222,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.569480,1.660312,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
223,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.569480,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
224,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.172390,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
225,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,2.172390,2.925312,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
226,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.598434,1.789590,2.055625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
227,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.789590,2.055625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
228,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.569480,2.530000,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
229,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.172390,2.925312,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
230,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.558518,2.392500,3.320625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
231,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.589856,2.009700,2.450937,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
232,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.444276,1.789590,2.925312,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
233,static_hold,1,1,1,1,1,1,1,1,1,1,0.507744,2.172390,2.925312,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
234,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.593794,2.392500,3.320625,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
235,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.579675,2.009700,2.846250,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
236,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.562092,2.009700,2.846250,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
237,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.608968,2.009700,2.846250,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
238,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.629500,2.009700,2.846250,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
239,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.624476,2.009700,2.846250,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
240,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.601743,2.009700,2.846250,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
241,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.592880,2.009700,2.846250,1,stage_audit_residual_reweight:llm+machine+vlm,,,,0,,generic_sequence_se3_mainline
242,sustained_grasp,1,1,0,1,1,1,1,1,1,1,0.200000,2.009700,2.846250,1,stage_audit_residual_reweight:llm+machine+vlm,,,,1,lower_trust_propagate,generic_sequence_se3_mainline
