frame,motion_regime,sequence_se3_optimizer_enabled,visual_residual_enabled,contact_anchor_residual_enabled,depth_residual_enabled,geometry_residual_enabled,velocity_residual_enabled,acceleration_residual_enabled,static_freeze_residual_enabled,boundary_freeze_interpolation_enabled,static_tail_freeze_enabled,trust_weight,smooth_weight,accel_weight,feedback_reoptimized,feedback_reweight_reason,visual_prior_reason,overlay_prior_reason,pose_lock_reason,vlm_pose_refine_disabled,vlm_gate_optimizer_mode,decision_source
167,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,0.797500,0.660000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
168,high_speed,1,1,1,1,1,1,1,1,1,1,0.639600,0.725000,0.858000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
169,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,0.797500,0.858000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
170,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.116500,1.067000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
171,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.023000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
172,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.067000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
173,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.116500,1.067000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
174,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.116500,1.111000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
175,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.116500,1.111000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
176,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.189000,1.430000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
177,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.721600,1.355750,1.177000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
178,high_speed,1,1,1,1,1,1,1,1,1,1,0.639600,0.964250,1.782000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
179,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.254250,1.254000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
180,high_speed,1,1,1,1,1,1,1,1,1,1,0.639600,1.254250,1.254000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
181,high_speed,1,1,1,1,1,1,1,1,1,1,0.639600,0.406000,0.605000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
182,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,0.725000,0.814000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
183,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
184,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.573250,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
185,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.573250,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
186,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.067000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
187,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.116500,1.716000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
188,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.645750,1.760000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
189,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.645750,2.365000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
190,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.645750,1.760000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
191,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.645750,1.716000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
192,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.116500,1.067000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
193,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
194,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.573250,2.321000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
195,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,2.102500,2.321000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
196,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.573250,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
197,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.023000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
198,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
199,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.573250,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
200,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.573250,1.463000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
201,high_speed,1,1,1,1,1,1,1,1,1,1,0.639600,0.725000,0.605000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
202,high_speed,1,1,1,1,1,1,1,1,1,1,0.639600,0.406000,1.254000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
203,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.254250,1.254000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
204,high_speed,1,1,1,1,1,1,1,1,1,1,0.639600,1.254250,1.254000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
205,high_speed,1,1,1,1,1,1,1,1,1,1,0.639600,0.406000,0.451000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
206,sustained_grasp_high_speed,1,1,1,1,1,1,1,1,1,1,0.705200,0.478500,0.660000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
207,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,0.797500,0.869000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
208,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
209,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.573250,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
210,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.573250,2.018500,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
211,low_speed,1,1,1,1,1,1,1,1,1,1,0.574000,1.355750,1.413500,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
212,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.428250,1.457500,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
213,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.189000,1.760000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
214,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.645750,1.760000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
215,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.645750,1.716000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
216,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.116500,1.067000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
217,free_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.044000,1.672000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
218,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.573250,1.991000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
219,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.721600,1.812500,2.035000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
220,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.355750,1.430000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
221,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.189000,1.155000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
222,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.189000,1.155000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
223,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.189000,1.760000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
224,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.645750,1.760000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
225,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.645750,2.035000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
226,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.773171,1.355750,1.430000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
227,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.355750,1.430000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
228,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.189000,1.760000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
229,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.645750,2.035000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
230,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.721600,1.812500,2.310000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
231,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.762088,1.522500,1.705000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
232,uniform_motion,1,1,1,1,1,1,1,1,1,1,0.574000,1.355750,2.035000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
233,static_hold,1,1,1,1,1,1,1,1,1,1,0.656000,1.645750,2.035000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
234,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.767176,1.812500,2.310000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
235,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.748934,1.522500,1.980000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
236,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.726217,1.522500,1.980000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
237,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.786780,1.522500,1.980000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
238,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.813307,1.522500,1.980000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
239,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.806816,1.522500,1.980000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
240,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.777445,1.522500,1.980000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
241,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.765995,1.522500,1.980000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
242,sustained_grasp,1,1,1,1,1,1,1,1,1,1,0.792436,1.522500,1.980000,1,stage_audit_residual_reweight:machine,,,,0,,generic_sequence_se3_mainline
